Speaker_name,Count,Speaker_age_at_recording,Speaker_gender,Speaker_age_group,path
"Đakić, Josip",1866,58.0,M,old,data_age/seg.uvHhJaY_baU_5611.82-5631.66.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.jnqNq5ud6Vo_12196.15-12216.04.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.Y7PdboTaXxw_13086.06-13105.84.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.qmyWlgt8OUE_7927.37-7946.8.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.rojNZzA-im4_17910.16-17930.15.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.Ki_SnDM_EkQ_4273.42-4292.84.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.SpYPAZPO3hE_6488.81-6508.34.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.a9Jz6KAkBFs_5444.45-5463.82.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.EWvgCI72HpM_3156.11-3171.63.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.Q2UcT745iHQ_14552.65-14571.86.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.C2P-jPLGFSk_3372.33-3392.31.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.4KAefCQbnnM_6032.33-6048.97.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.pmllF5pvtDA_6370.16-6390.09.wav
"Đakić, Josip",1866,58.0,M,old,data_age/seg.tvTuGZ_fgLM_13755.72-13774.29.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg._Ay-MZKSeIc_8026.25-8046.22.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.LZETjGQNaNk_1393.85-1413.73.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.vHkd_51GnAM_14160.27-14179.75.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.rC8whgT9jrU_5075.64-5094.96.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.BtuXfHucWtU_13202.58-13222.53.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.TFTtk2nFs6I_21129.6-21149.06.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.sR_p6PbQPeI_24327.48-24346.92.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.MbZGxmmrF-I_9675.24-9695.07.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.vHkd_51GnAM_13893.99-13909.8.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.sdD4_tpoBNY_9480.88-9500.86.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.MbZGxmmrF-I_9697.36-9717.36.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.sS-59mIBXVc_17688.36-17705.47.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.Yht1wCkxWF4_4224.62-4244.54.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.bB87qD5RT-Y_6136.4-6156.39.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.sS-59mIBXVc_17851.92-17866.41.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.sS-59mIBXVc_17108.17-17127.28.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.TFTtk2nFs6I_21149.43-21169.33.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.0usFzRcRXwI_14677.37-14697.27.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.0usFzRcRXwI_4123.78-4143.68.wav
"Demetlika, Tulio",1477,60.0,M,old,data_age/seg.0usFzRcRXwI_15093.3-15113.04.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.5yky-shnXCM_5297.16-5305.88.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.OjQV7hrE9vE_13151.69-13167.31.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.lWX2r1tX_bg_8277.09-8296.73.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.riMfGZ_PQp0_1765.29-1776.0.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.U8TNjDSZquc_11746.67-11766.11.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.ST6gpm9k15Q_8401.84-8411.62.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.zszY0-vwr70_9486.62-9506.4.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.trR2lbmaJ4I_16383.01-16402.86.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.y5LrUr3SHIg_3959.3-3973.81.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.OjQV7hrE9vE_6311.46-6330.93.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.y5LrUr3SHIg_4817.5-4832.26.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.r4duIMZKqTU_6139.51-6158.81.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.5imR4d0-Rcc_6905.42-6918.92.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.YODoaZEf0AA_13671.61-13681.02.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.y5LrUr3SHIg_4378.84-4398.67.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.i2cfKyLYdWQ_7326.63-7336.56.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.I27W0FVLD2I_15012.76-15025.25.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.OjQV7hrE9vE_13135.22-13150.23.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.xkLml1cYbQw_3427.11-3446.17.wav
"Radin, Furio",1461,68.0,M,old,data_age/seg.rFVDr4ghXlQ_6109.06-6126.18.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.dAeQtmiiIYE_12015.66-12035.13.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.7MAgE5pGA-g_10258.49-10278.32.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.4RMePUWtpD0_16501.11-16518.01.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.PAKRaXXMxVY_21970.44-21990.02.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.SpYPAZPO3hE_11753.01-11771.29.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.1VEe0dkWXfc_6525.54-6545.43.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.dAeQtmiiIYE_11696.45-11706.38.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.5imR4d0-Rcc_6020.78-6040.35.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.L6ILB2DxLMw_7940.92-7960.02.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.oxaHSUqmkFo_2028.56-2048.45.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.ccxh8m_cg3A_13027.12-13044.42.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.C2P-jPLGFSk_11869.28-11883.61.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.oxaHSUqmkFo_1438.57-1454.45.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.DAK6_2rs1Fg_16728.35-16742.47.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.1VEe0dkWXfc_5275.72-5294.34.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.LFVfcCY2ebk_3137.81-3157.62.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.wAvVNgL6KOk_3435.05-3454.83.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.azxqxvcIz8E_4981.12-5001.03.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.ccxh8m_cg3A_12903.89-12923.87.wav
"Kovač, Miro",998,51.0,M,old,data_age/seg.PAKRaXXMxVY_22227.05-22245.56.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.1fkDdyeFZoU_2262.89-2276.29.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.nSH6V9Z2eNI_11993.93-12003.48.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.xbgYVKmXxg8_8204.69-8223.78.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.MLWXje95pCk_14029.61-14049.28.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.0b6RVqesEUE_20310.99-20330.7.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.JvLROFws-Ko_7292.31-7306.72.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.NsYt6iW4zeI_14473.94-14489.2.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.1fkDdyeFZoU_2057.72-2076.33.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.VbHdjxinAXk_3685.8-3705.5.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.Y2U1PJH4kNs_20659.75-20677.88.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.Y7PdboTaXxw_8783.98-8795.93.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.EdOPd59A2NI_4223.72-4243.65.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.YPRcJ55pmOk_714.07-730.94.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.MLWXje95pCk_12775.55-12791.89.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.MUeJ4i9E2pE_15940.34-15960.02.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.IZ-yJBxvsVo_6888.21-6907.92.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.y2Vs3GXDVyk_9696.35-9716.02.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.nSH6V9Z2eNI_12096.49-12113.23.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.Q2UcT745iHQ_7783.29-7803.16.wav
"Križanić, Josip",1651,50.0,M,old,data_age/seg.NsYt6iW4zeI_5376.95-5396.43.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.vsnqvRMj2N8_12097.86-12114.9.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.XUegMjW5_z0_18670.85-18690.82.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.YaBXOzUUd-0_5434.74-5445.76.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.4R0FZp2sPmw_17186.41-17198.76.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.BDN60AFiiYo_13204.06-13212.75.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.dvDYDmngXjk_7527.53-7542.25.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.I3S2CKrrats_10320.4-10330.63.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.LOMzK5-JN00_7774.7-7794.64.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.I3S2CKrrats_6245.4-6258.28.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.TFTtk2nFs6I_6046.59-6058.59.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.I5J5BdbhUKc_10835.72-10854.01.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.4R0FZp2sPmw_16966.81-16986.76.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.Zq_p2_SIZHI_12913.07-12925.76.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.V_e2sdFELaM_16730.13-16741.08.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.d2D71aNeq5Y_7022.56-7042.39.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.vjsshG0eI0U_8243.13-8262.88.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.VpUledLEKyY_11117.51-11137.5.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.GHHR1sqEfyg_14792.37-14808.07.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.d2D71aNeq5Y_6027.91-6047.5.wav
"Beljak, Krešo",723,47.0,M,young,data_age/seg.GHHR1sqEfyg_14111.22-14126.63.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.XaIOfT95BMk_5514.03-5533.63.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.FqvbevAiyYM_3563.89-3578.86.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.UHy6n1k-Jno_2459.09-2479.02.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.dvDYDmngXjk_13169.68-13189.33.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.-k1z8behXXg_14040.94-14060.79.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.FqvbevAiyYM_3698.06-3708.25.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.czW-aQjn04c_7594.91-7611.69.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.xRzIhryERIM_10709.84-10724.23.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.x2t6FCoqJws_6031.75-6051.63.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.czW-aQjn04c_7429.44-7449.3.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.hxSDE1AXaww_6325.89-6344.67.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.0b6RVqesEUE_3565.22-3584.67.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.FqvbevAiyYM_3579.94-3599.53.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.LyoAhnR01MU_8206.98-8226.71.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.fU-CsJ2EBQ8_2930.57-2948.3.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.10q5PX2MgM0_2282.62-2296.6.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.goA6R01h4aE_1188.08-1207.5.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.qNpeHxO0WzA_3876.2-3895.78.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.ifebG1D-vgM_6389.99-6409.91.wav
"Ćosić, Pero",808,59.0,M,old,data_age/seg.dfz6VqXRbmE_7871.29-7891.09.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.WBXffMn1G1E_2921.44-2941.3.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.V_e2sdFELaM_21604.38-21623.56.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.WBXffMn1G1E_5362.82-5382.41.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.I94pzu5KMbg_3439.54-3459.43.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.IBCA1AqZPL8_8296.63-8307.17.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.b0c3WIgmQJ4_5967.27-5986.55.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.QvdQ6JlZ-uM_10189.45-10208.47.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.WBXffMn1G1E_2835.1-2854.99.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.V_e2sdFELaM_21485.11-21504.42.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.fUgeflZ_KAE_2562.57-2582.5.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.b0c3WIgmQJ4_4683.87-4693.79.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.HOAbJ0y5JQA_12715.3-12734.95.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.MIv9Q5UKXdY_15734.88-15754.86.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.b0c3WIgmQJ4_4695.17-4715.14.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.hiT8PqC-WVM_9899.93-9915.78.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.wOAqH3oeT98_16315.31-16334.16.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.bv67e1t69T8_4943.13-4956.37.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.wOAqH3oeT98_17432.93-17444.01.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.bv67e1t69T8_5005.32-5013.96.wav
"Parić, Darko",376,40.0,M,young,data_age/seg.trR2lbmaJ4I_12638.43-12658.24.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.9mYs2yrz6Vg_20466.5-20479.22.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.kFk5q_43y9k_15909.22-15927.42.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.TFTtk2nFs6I_12035.63-12055.34.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.BdKEjiXdnEc_16757.78-16777.38.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Qrsj7poZmyQ_3163.63-3183.35.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.WBXffMn1G1E_12990.53-13010.28.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Hlvu7goPx6c_5169.45-5189.12.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.kFk5q_43y9k_14558.54-14578.3.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.cXbTYCcZ8YM_15695.16-15714.48.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Hlvu7goPx6c_5269.31-5286.01.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.BdKEjiXdnEc_16592.75-16612.3.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Qrsj7poZmyQ_3383.64-3403.3.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.1QYBXziV7rU_4974.81-4984.02.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.0b6RVqesEUE_20979.42-20999.27.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Ffp0qCvvwOQ_16139.53-16159.09.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.dfz6VqXRbmE_6303.47-6323.28.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.kFk5q_43y9k_16462.33-16472.3.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.BdKEjiXdnEc_16710.87-16719.96.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.Hlvu7goPx6c_5495.59-5514.66.wav
"Prelec, Alen",1682,51.0,M,old,data_age/seg.EdOPd59A2NI_5456.81-5473.57.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.WlyHHY4GAuA_10010.73-10030.54.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.azxqxvcIz8E_1314.7-1331.58.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.N2W0YV7Osxs_860.7-880.33.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.O4M_oc7N3fg_289.09-308.76.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.KFQYvnZe5F0_13206.8-13226.17.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.HlauTe_NK6U_11560.65-11578.96.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.VyeKrbwhKN0_17242.59-17261.84.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.wIZU5TbDct4_13000.19-13019.79.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.dAeQtmiiIYE_21688.87-21708.66.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.sWBe0km86mA_5497.1-5516.69.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.sWBe0km86mA_5842.68-5862.32.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.PL0ih6y_S00_3883.6-3903.5.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.QvdQ6JlZ-uM_12432.09-12449.47.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.DAK6_2rs1Fg_17784.49-17802.8.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.dAeQtmiiIYE_17536.7-17556.23.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.cCzkxrfOFww_8665.27-8685.13.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.dAeQtmiiIYE_21397.16-21416.49.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.PAKRaXXMxVY_19190.3-19203.18.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.dAeQtmiiIYE_17557.07-17574.76.wav
"Ivo Stier, Davor",667,42.0,M,young,data_age/seg.oxaHSUqmkFo_1848.75-1868.75.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.uxlAR69RGX0_3845.73-3864.62.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.MUeJ4i9E2pE_5051.13-5071.01.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.yRobslQfvvs_12314.56-12333.77.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.vJ4gib9EDcU_6675.71-6695.47.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.O-3YNW9gAaw_3387.97-3407.56.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.uxlAR69RGX0_4006.34-4025.94.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.O-3YNW9gAaw_3003.01-3011.97.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.yRobslQfvvs_12201.88-12221.54.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.VyeKrbwhKN0_20083.73-20103.46.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.S2arE590S-c_4373.82-4393.34.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.S2arE590S-c_4101.12-4119.55.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.OmcDtlzv2Xs_8371.7-8391.07.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.LFVfcCY2ebk_16371.55-16391.5.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.S2arE590S-c_6994.38-7010.38.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.U8TNjDSZquc_22041.37-22056.75.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.Ki_SnDM_EkQ_5887.19-5907.0.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.O-3YNW9gAaw_3297.79-3306.36.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.MUeJ4i9E2pE_2201.33-2221.08.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.MUeJ4i9E2pE_1995.25-2015.07.wav
"Ostojić, Ranko",1354,57.0,M,old,data_age/seg.LFVfcCY2ebk_3421.45-3440.29.wav
"Đujić, Saša",2980,38.0,M,young,data_age/seg.2vEP630Av0s_11607.03-11617.62.wav
"Đujić, Saša",2980,38.0,M,young,data_age/seg.BDN60AFiiYo_14411.5-14430.8.wav
