Speaker_name,Count,Speaker_age_at_recording,Speaker_gender,Speaker_age_group,path
"Varga, Siniša",682,53.0,M,old,data_age/seg.rV-46xR2TCo_2045.51-2061.17.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.oBv0UsBoXjA_3100.05-3115.31.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.IF1blZ6YSMA_18509.02-18518.93.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.6UtLzazc67o_3674.64-3694.45.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.6UtLzazc67o_3828.1-3847.7.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.wTkP0z46x58_16439.62-16458.97.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.a8PclGIE0bU_10405.97-10425.37.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.bye8QTY36lg_4728.23-4747.25.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.GVHBmUTMROo_4734.7-4752.3.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.d0Zmajzsg58_2896.2-2909.5.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.eWxcWiMNqe4_6673.68-6693.31.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.eWxcWiMNqe4_6192.91-6205.15.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.2vEP630Av0s_4748.6-4768.13.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.IF1blZ6YSMA_18273.09-18292.53.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.bye8QTY36lg_3863.63-3883.3.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.MTezksB47JU_339.39-359.26.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.a8PclGIE0bU_11280.61-11300.4.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.1RiO-fXbo-c_8373.75-8387.12.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.d0Zmajzsg58_1308.26-1327.85.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg._Ay-MZKSeIc_15415.67-15435.62.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.IF1blZ6YSMA_18804.1-18820.24.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.qFvDz3JF_Xc_12707.1-12721.99.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.6UtLzazc67o_3438.9-3458.54.wav
"Varga, Siniša",682,53.0,M,old,data_age/seg.EdneBkSz0DA_18174.92-18193.13.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_6737.21-6746.22.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.xC6B2N9RvdQ_3766.64-3780.43.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_5241.94-5256.18.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_5114.43-5134.12.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.goA6R01h4aE_2946.62-2960.67.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fO_0QkfOgis_6500.17-6519.83.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LOMzK5-JN00_20471.19-20490.86.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LOMzK5-JN00_20761.33-20777.29.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_6872.21-6884.57.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.put21svpfW8_12260.82-12280.81.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.2kUQdzTlrcw_10278.71-10297.76.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.jnqNq5ud6Vo_21163.98-21177.76.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fU-CsJ2EBQ8_9368.21-9378.82.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.DUsdmFyClVI_2559.8-2573.2.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.nxVSfUk5t5I_11072.22-11084.81.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.2kUQdzTlrcw_9979.33-9995.06.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_4984.83-4995.2.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LyoAhnR01MU_17727.93-17747.47.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.yBTNOGgKNLE_16530.77-16545.97.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.lD_4BgHeorQ_4106.48-4126.17.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_16603.43-16623.04.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.put21svpfW8_13137.91-13157.72.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fU-CsJ2EBQ8_9380.53-9390.39.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fZOW76tl9E8_2968.38-2987.41.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_5229.34-5240.83.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_6558.15-6577.85.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fU-CsJ2EBQ8_8915.58-8933.31.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.XRVcOb8n3Co_12547.07-12566.65.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.UF3ko_qQydk_13469.61-13489.43.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.btzBgb-_Skc_8268.8-8288.6.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.BddjK8Gf1Hk_3537.72-3552.99.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.UF3ko_qQydk_13538.25-13555.94.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fZOW76tl9E8_2839.04-2854.12.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.DUsdmFyClVI_3114.57-3126.71.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.BddjK8Gf1Hk_3972.91-3992.68.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.fO_0QkfOgis_6539.68-6555.35.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LyoAhnR01MU_13070.85-13090.55.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_6778.55-6797.4.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.yBTNOGgKNLE_16429.24-16438.64.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LOMzK5-JN00_19781.22-19800.7.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_6467.58-6483.73.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_7834.55-7848.82.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_16564.1-16583.45.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.vRMwK8TW_tw_6172.71-6192.2.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.nxVSfUk5t5I_11149.23-11168.91.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.URS5XyOpLSI_8872.42-8887.61.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.cWQLoS3PnTo_5199.69-5207.84.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.kDTIPoF6tTM_5879.63-5897.08.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.jnqNq5ud6Vo_20652.45-20672.33.wav
"Miljenić, Orsat",1294,50.0,M,old,data_age/seg.LyoAhnR01MU_12766.46-12781.9.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_7208.57-7228.46.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3362.4-3381.97.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_7228.88-7248.32.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3151.0-3166.07.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3092.02-3111.79.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_2950.2-2969.4.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6416.04-6435.31.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.aREz9ikOhRE_844.04-864.01.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3732.02-3751.65.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6156.21-6175.77.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6374.66-6394.52.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6010.61-6030.34.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.aREz9ikOhRE_905.32-924.86.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3791.88-3811.64.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6470.21-6490.02.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3421.91-3441.23.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_8474.0-8491.19.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6697.1-6716.34.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_8512.24-8531.74.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6716.71-6728.86.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_5970.66-5990.63.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6647.28-6665.91.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3442.52-3455.41.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3073.05-3090.64.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3274.14-3293.9.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.aREz9ikOhRE_823.95-843.87.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3639.72-3659.61.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6195.52-6215.31.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3321.55-3340.82.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3718.0-3730.81.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6255.19-6274.61.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6768.92-6783.2.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6677.43-6694.43.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6971.49-6982.41.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_2888.12-2907.6.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6102.68-6122.66.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3214.58-3233.7.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6568.74-6588.24.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_8439.37-8459.16.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.aREz9ikOhRE_759.01-778.94.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_5990.63-6010.58.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3341.05-3361.05.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6334.19-6352.72.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3831.9-3851.72.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6354.76-6374.63.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6435.31-6451.8.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.9iFCKtK5gdI_3679.18-3698.63.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3301.63-3321.55.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.4Vod5Fu9igw_3053.13-3073.05.wav
"Dumbović, Darinko",116,61.0,M,old,data_age/seg.1RiO-fXbo-c_6175.8-6195.49.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7560.6-7580.2.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7580.2-7600.04.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10157.87-10166.64.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7068.09-7086.1.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10714.98-10734.9.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7265.56-7285.53.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.y1P0xTGUfkQ_6969.8-6989.34.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9361.86-9376.13.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.9wxLAtT0uyc_20093.82-20113.65.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7135.73-7146.66.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.-aa4kot7dUU_20211.28-20230.66.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10966.13-10977.61.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.9wxLAtT0uyc_18029.96-18049.94.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10774.68-10784.95.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9993.83-10013.72.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9971.95-9991.23.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11451.39-11471.23.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11963.37-11983.29.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10382.64-10392.8.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9352.14-9360.22.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10819.73-10828.39.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.y1P0xTGUfkQ_7036.81-7053.54.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7676.89-7696.24.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7170.59-7190.1.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_6862.48-6881.91.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7386.95-7406.74.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7476.57-7492.37.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7540.85-7560.6.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10925.46-10944.53.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10033.2-10049.78.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.-aa4kot7dUU_20186.47-20205.62.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10905.83-10925.46.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11012.51-11021.43.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10725.82-10736.69.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10672.72-10690.06.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10242.48-10262.43.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11742.72-11753.37.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7087.66-7107.6.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10013.72-10033.2.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10532.48-10545.55.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10226.88-10241.17.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10362.64-10382.64.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10415.62-10430.14.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_11286.86-11306.81.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_9396.82-9405.66.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.-aa4kot7dUU_20168.92-20185.47.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LOMzK5-JN00_10168.88-10188.45.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10799.07-10818.96.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.xEa2KjNWHt0_7493.37-7513.15.wav
"Runtić, Hrvoje",210,45.0,M,young,data_age/seg.LxjHujYqmK4_10711.65-10724.54.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3404.31-3424.29.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2166.17-2185.79.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1107.49-1126.87.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3554.68-3574.21.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3692.53-3709.92.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13199.4-13216.88.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3360.95-3373.28.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.8AWHBpKrfTM_3683.77-3703.18.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3110.04-3128.29.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6804.19-6823.37.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13359.36-13378.76.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O6yqrb74b58_17074.37-17089.07.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Yht1wCkxWF4_11834.65-11854.56.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1019.33-1036.84.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11480.15-11499.84.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11530.5-11550.39.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1208.43-1228.15.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3711.44-3725.19.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3574.21-3593.87.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3524.5-3534.32.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3223.12-3237.83.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1228.15-1247.33.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11573.89-11582.21.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2396.51-2416.33.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11682.07-11695.5.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3258.03-3277.61.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11506.14-11525.66.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1351.14-1370.23.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11583.73-11603.04.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Yht1wCkxWF4_11897.47-11909.47.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2146.91-2164.06.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_944.11-963.89.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3341.78-3361.7.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O6yqrb74b58_17054.41-17073.33.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3098.41-3108.46.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.2Z4W7McjAVw_16161.25-16181.19.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13228.58-13247.67.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.pUFAN_ouje8_11553.94-11573.89.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3472.21-3490.96.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6996.59-7016.4.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_6764.85-6784.58.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.ifebG1D-vgM_3156.16-3175.06.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2258.07-2277.56.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.lD0E8AB6uHs_3773.52-3791.76.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.1DSAO-5loYo_2331.88-2342.99.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13327.93-13337.55.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13168.66-13185.06.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.O4M_oc7N3fg_3452.14-3471.72.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.AXMbU-zJm08_1043.66-1062.65.wav
"Šapina, Stipo",142,57.0,M,old,data_age/seg.Ffp0qCvvwOQ_13526.73-13546.5.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.XguZsDKdRh4_9287.49-9298.18.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.l8zdyfQzMbc_12173.73-12190.3.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.YjrLdxiBn80_2698.25-2717.2.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.eWxcWiMNqe4_3989.71-4009.63.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.50fnCp5skIc_5156.72-5168.59.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.50fnCp5skIc_3358.04-3376.96.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.yRobslQfvvs_4548.04-4567.41.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.42N6xYL0lwc_2780.13-2799.85.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.TzVxVXtuwl4_10803.59-10817.89.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.42N6xYL0lwc_2760.56-2780.13.wav
"Reiner, Željko",2235,65.0,M,old,data_age/seg.WYQk1srnyb0_14396.27-14412.14.wav
